[2020-11-17 21:58:48] INFO: Algorithm options {'data_train_opt': {'batch_size': 256, 'unsupervised': True, 'random_sized_crop': False, 'dataset_name': 'tiny-imagenet', 'split': 'train'}, 'data_test_opt': {'batch_size': 256, 'unsupervised': True, 'random_sized_crop': False, 'dataset_name': 'tiny-imagenet', 'split': 'val'}, 'max_num_epochs': 25, 'networks': {'feature': {'def_file': 'architectures/AlexNetFeature.py', 'pretrained': None, 'opt': {}, 'optim_params': {'optim_type': 'sgd', 'lr': 0.1, 'momentum': 0.9, 'weight_decay': 0.0005, 'nesterov': True, 'LUT_lr': [(90, 0.01), (130, 0.001), (190, 0.0001), (210, 1e-05), (230, 0.0001), (245, 1e-05)]}}, 'classifier': {'def_file': 'architectures/AlexNetClassifier.py', 'pretrained': None, 'opt': {'num_classes': 4}, 'optim_params': {'optim_type': 'sgd', 'lr': 0.1, 'momentum': 0.9, 'weight_decay': 0.0005, 'nesterov': True, 'LUT_lr': [(90, 0.01), (130, 0.001), (190, 0.0001), (210, 1e-05), (230, 0.0001), (245, 1e-05)]}}, 'norm': {'def_file': 'architectures/LinearTransformationNorm.py', 'pretrained': None, 'opt': {'low_dim': 128, 'num_feat': 2048}, 'optim_params': {'optim_type': 'sgd', 'lr': 0.1, 'momentum': 0.9, 'weight_decay': 0.0005, 'nesterov': True, 'LUT_lr': [(90, 0.01), (130, 0.001), (190, 0.0001), (210, 1e-05), (230, 0.0001), (245, 1e-05)]}}}, 'criterions': {'loss_cls': {'ctype': 'CrossEntropyLoss', 'opt': {'reduce': False}}, 'loss_mse': {'ctype': 'MSELoss', 'opt': None}, 'nce_average': {'ctype': 'NCEAverage', 'opt': {'def_file': 'architectures/NCEAverage.py', 'net_opt': {'low_dim': 128, 'ndata': 100000, 'nce_k': 4096, 'nce_t': 0.07, 'nce_m': 0.5}}}, 'nce_criterion': {'ctype': 'NCECriterion', 'opt': {'def_file': 'architectures/NCECriterion.py', 'net_opt': {'ndata': 100000}}}}, 'lambda_loss': {'cls': 1.0, 'mse': 1.0, 'nce': 1.0}, 'gama': 2, 'algorithm_type': 'DecouplingModel', 'exp_dir': '../_experiments/TinyImageNet_Decoupling_AlexNet', 'disp_step': 1}
[2020-11-17 21:58:48] INFO: Set network feature
[2020-11-17 21:58:48] INFO: ==> Initiliaze network feature from file architectures/AlexNetFeature.py with opts: {}
[2020-11-17 21:58:49] INFO: Set network classifier
[2020-11-17 21:58:49] INFO: ==> Initiliaze network classifier from file architectures/AlexNetClassifier.py with opts: {'num_classes': 4}
[2020-11-17 21:58:49] INFO: Set network norm
[2020-11-17 21:58:49] INFO: ==> Initiliaze network norm from file architectures/LinearTransformationNorm.py with opts: {'low_dim': 128, 'num_feat': 2048}
[2020-11-17 21:58:49] INFO: Initialize criterion[loss_cls]: CrossEntropyLoss with options: {'reduce': False}
[2020-11-17 21:58:49] INFO: Initialize criterion[loss_mse]: MSELoss with options: None
[2020-11-17 21:58:49] INFO: Initialize criterion[nce_average]: NCEAverage with options: {'def_file': 'architectures/NCEAverage.py', 'net_opt': {'low_dim': 128, 'ndata': 100000, 'nce_k': 4096, 'nce_t': 0.07, 'nce_m': 0.5}}
[2020-11-17 21:58:50] INFO: Initialize criterion[nce_criterion]: NCECriterion with options: {'def_file': 'architectures/NCECriterion.py', 'net_opt': {'ndata': 100000}}
[2020-11-17 21:58:50] INFO: ==> Initiliaze network NCECriterion from file architectures/NCECriterion.py with opts: {'ndata': 100000}
[2020-11-17 21:58:53] INFO: Initialize optimizer: sgd with params: {'optim_type': 'sgd', 'lr': 0.1, 'momentum': 0.9, 'weight_decay': 0.0005, 'nesterov': True, 'LUT_lr': [(90, 0.01), (130, 0.001), (190, 0.0001), (210, 1e-05), (230, 0.0001), (245, 1e-05)]} for network: feature
[2020-11-17 21:58:53] INFO: Initialize optimizer: sgd with params: {'optim_type': 'sgd', 'lr': 0.1, 'momentum': 0.9, 'weight_decay': 0.0005, 'nesterov': True, 'LUT_lr': [(90, 0.01), (130, 0.001), (190, 0.0001), (210, 1e-05), (230, 0.0001), (245, 1e-05)]} for network: classifier
[2020-11-17 21:58:53] INFO: Initialize optimizer: sgd with params: {'optim_type': 'sgd', 'lr': 0.1, 'momentum': 0.9, 'weight_decay': 0.0005, 'nesterov': True, 'LUT_lr': [(90, 0.01), (130, 0.001), (190, 0.0001), (210, 1e-05), (230, 0.0001), (245, 1e-05)]} for network: norm
[2020-11-17 21:58:53] INFO: 

[2020-11-17 21:58:53] INFO: Training epoch [  1 /  25]
[2020-11-17 21:58:53] INFO: ==> Set to feature optimizer lr = 0.0100000000
[2020-11-17 21:58:53] INFO: ==> Set to classifier optimizer lr = 0.0100000000
[2020-11-17 21:58:53] INFO: ==> Set to norm optimizer lr = 0.0100000000
[2020-11-17 21:58:53] INFO: Training: TinyImageNet_Decoupling_AlexNet
[2020-11-17 21:58:53] INFO: ==> Dataset: tiny-imagenet_train [100000 images]
[2020-11-17 21:58:53] INFO: ==> Iteration steps in one epoch: 391 [batch size 256]
[2020-11-17 21:58:59] INFO: ==> Iteration [  1][   1 /  391]: {'prec_cls': 24.2188, 'loss': 11.7905, 'loss_cls': 1.4101, 'loss_mse': 0.0727, 'loss_nce': 10.3077, 'load_time': 0.2012, 'process_time': 99.7988}
[2020-11-17 21:59:03] INFO: ==> Iteration [  1][   2 /  391]: {'prec_cls': 25.6348, 'loss': 11.8256, 'loss_cls': 1.4026, 'loss_mse': 0.0692, 'loss_nce': 10.3538, 'load_time': 1.6099, 'process_time': 98.3901}
[2020-11-17 21:59:06] INFO: ==> Iteration [  1][   3 /  391]: {'prec_cls': 26.1719, 'loss': 11.8933, 'loss_cls': 1.3986, 'loss_mse': 0.0658, 'loss_nce': 10.429, 'load_time': 2.2067, 'process_time': 97.7933}
[2020-11-17 21:59:10] INFO: ==> Iteration [  1][   4 /  391]: {'prec_cls': 27.2217, 'loss': 11.9332, 'loss_cls': 1.3907, 'loss_mse': 0.0632, 'loss_nce': 10.4794, 'load_time': 2.5283, 'process_time': 97.4717}
[2020-11-17 21:59:14] INFO: ==> Iteration [  1][   5 /  391]: {'prec_cls': 28.7109, 'loss': 12.0429, 'loss_cls': 1.383, 'loss_mse': 0.0607, 'loss_nce': 10.5992, 'load_time': 2.7233, 'process_time': 97.2767}
[2020-11-17 21:59:18] INFO: ==> Iteration [  1][   6 /  391]: {'prec_cls': 29.1504, 'loss': 12.2201, 'loss_cls': 1.3809, 'loss_mse': 0.0584, 'loss_nce': 10.7809, 'load_time': 2.8424, 'process_time': 97.1576}
[2020-11-17 21:59:22] INFO: ==> Iteration [  1][   7 /  391]: {'prec_cls': 29.6317, 'loss': 12.3872, 'loss_cls': 1.3772, 'loss_mse': 0.056, 'loss_nce': 10.9541, 'load_time': 2.9315, 'process_time': 97.0685}
[2020-11-17 21:59:25] INFO: ==> Iteration [  1][   8 /  391]: {'prec_cls': 30.7739, 'loss': 12.5555, 'loss_cls': 1.3698, 'loss_mse': 0.0533, 'loss_nce': 11.1324, 'load_time': 2.9981, 'process_time': 97.0019}
[2020-11-17 21:59:29] INFO: ==> Iteration [  1][   9 /  391]: {'prec_cls': 31.7817, 'loss': 12.7338, 'loss_cls': 1.3636, 'loss_mse': 0.0504, 'loss_nce': 11.3197, 'load_time': 3.0499, 'process_time': 96.9501}
[2020-11-17 21:59:34] INFO: ==> Iteration [  1][  10 /  391]: {'prec_cls': 32.7148, 'loss': 12.9665, 'loss_cls': 1.3575, 'loss_mse': 0.0479, 'loss_nce': 11.5611, 'load_time': 3.0914, 'process_time': 96.9086}
[2020-11-17 21:59:38] INFO: ==> Iteration [  1][  11 /  391]: {'prec_cls': 32.9457, 'loss': 13.2403, 'loss_cls': 1.3557, 'loss_mse': 0.0455, 'loss_nce': 11.8391, 'load_time': 3.1288, 'process_time': 96.8712}
[2020-11-17 21:59:41] INFO: ==> Iteration [  1][  12 /  391]: {'prec_cls': 33.2764, 'loss': 13.5447, 'loss_cls': 1.3544, 'loss_mse': 0.0433, 'loss_nce': 12.147, 'load_time': 3.156, 'process_time': 96.844}
[2020-11-17 21:59:45] INFO: ==> Iteration [  1][  13 /  391]: {'prec_cls': 34.0971, 'loss': 13.8085, 'loss_cls': 1.349, 'loss_mse': 0.0411, 'loss_nce': 12.4183, 'load_time': 3.184, 'process_time': 96.816}
[2020-11-17 21:59:49] INFO: ==> Iteration [  1][  14 /  391]: {'prec_cls': 34.2843, 'loss': 14.0854, 'loss_cls': 1.35, 'loss_mse': 0.039, 'loss_nce': 12.6963, 'load_time': 3.1999, 'process_time': 96.8001}
[2020-11-17 21:59:53] INFO: ==> Iteration [  1][  15 /  391]: {'prec_cls': 34.6289, 'loss': 14.3679, 'loss_cls': 1.3482, 'loss_mse': 0.0371, 'loss_nce': 12.9826, 'load_time': 3.2128, 'process_time': 96.7872}
[2020-11-17 21:59:56] INFO: ==> Iteration [  1][  16 /  391]: {'prec_cls': 34.5642, 'loss': 14.6843, 'loss_cls': 1.3484, 'loss_mse': 0.0354, 'loss_nce': 13.3005, 'load_time': 3.2288, 'process_time': 96.7712}
[2020-11-17 22:00:00] INFO: ==> Iteration [  1][  17 /  391]: {'prec_cls': 34.8403, 'loss': 15.0219, 'loss_cls': 1.3472, 'loss_mse': 0.0337, 'loss_nce': 13.641, 'load_time': 3.2437, 'process_time': 96.7563}
[2020-11-17 22:00:04] INFO: ==> Iteration [  1][  18 /  391]: {'prec_cls': 35.2268, 'loss': 15.3494, 'loss_cls': 1.3447, 'loss_mse': 0.0322, 'loss_nce': 13.9725, 'load_time': 3.2561, 'process_time': 96.7439}
[2020-11-17 22:00:08] INFO: ==> Iteration [  1][  19 /  391]: {'prec_cls': 35.3516, 'loss': 15.6739, 'loss_cls': 1.3434, 'loss_mse': 0.0307, 'loss_nce': 14.2998, 'load_time': 3.2695, 'process_time': 96.7305}
[2020-11-17 22:00:12] INFO: ==> Iteration [  1][  20 /  391]: {'prec_cls': 35.5762, 'loss': 15.984, 'loss_cls': 1.3408, 'loss_mse': 0.0295, 'loss_nce': 14.6138, 'load_time': 3.2799, 'process_time': 96.7201}
[2020-11-17 22:00:16] INFO: ==> Iteration [  1][  21 /  391]: {'prec_cls': 35.6817, 'loss': 16.3013, 'loss_cls': 1.3393, 'loss_mse': 0.0282, 'loss_nce': 14.9338, 'load_time': 3.2879, 'process_time': 96.7121}
